Site,Date,Hour,Temperature,Dewpoint,RH,WindDir,Windspeed,CldFrac,MSLP,Weather,Precip,Source
KLAX,9/21/2018 0:00:00,15,73,61,66,260,13,0.4,29.94,SCT,0.00,NCDC
KLAX,9/21/2018 0:00:00,16,71,61,71,260,11,0.4,29.93,SCT,0.00,NCDC
KLAX,9/21/2018 0:00:00,17,69,61,76,260,11,0.4,29.92,SCT,0.00,NCDC
KLAX,9/21/2018 0:00:00,18,68,61,78,270,13,0.1,29.93,FEW,0.00,NCDC
KLAX,9/21/2018 0:00:00,19,67,62,84,260,13,0.1,29.93,FEW,0.00,NCDC
KLAX,9/21/2018 0:00:00,20,67,62,84,270,13,0,29.95,CLR,0.00,NCDC
KLAX,9/21/2018 0:00:00,21,67,62,84,280,11,0.1,29.95,FEW,0.00,NCDC
KLAX,9/21/2018 0:00:00,22,67,62,84,250,7,0.3,29.96,SCT,0.00,NCDC
KLAX,9/21/2018 0:00:00,23,67,63,87,240,7,0.5,29.96,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,0,67,63,87,270,8,0.7,29.95,BKN,0.00,NCDC
KLAX,9/22/2018 0:00:00,1,66,62,87,270,7,0.7,29.95,BKN,0.00,NCDC
KLAX,9/22/2018 0:00:00,2,65,61,87,270,7,0.7,29.95,BKN,0.00,NCDC
KLAX,9/22/2018 0:00:00,3,65,62,90,270,5,0.7,29.95,BKN,0.00,NCDC
KLAX,9/22/2018 0:00:00,4,65,62,90,250,7,1,29.95,OVC,0.00,NCDC
KLAX,9/22/2018 0:00:00,5,65,61,87,240,7,0.7,29.95,BKN,0.00,NCDC
KLAX,9/22/2018 0:00:00,6,65,61,87,210,3,0.4,29.95,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,7,66,62,87,270,3,0.4,29.95,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,8,68,62,81,270,5,0.1,29.95,HZ,0.00,NCDC
KLAX,9/22/2018 0:00:00,9,70,62,76,240,6,0.1,29.95,FEW,0.00,NCDC
KLAX,9/22/2018 0:00:00,10,71,62,73,260,10,0.4,29.95,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,11,72,62,71,260,11,0.1,29.95,FEW,0.00,NCDC
KLAX,9/22/2018 0:00:00,12,72,62,71,250,13,0.4,29.93,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,13,73,62,68,260,17,0.4,29.90,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,14,73,62,68,270,18,0.4,29.87,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,15,72,62,71,270,21,0.1,29.86,FEW,0.00,NCDC
KLAX,9/22/2018 0:00:00,16,71,62,73,260,18,0.4,29.85,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,17,69,61,76,260,17,0.4,29.85,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,18,68,60,76,260,14,0.4,29.85,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,19,67,60,78,230,10,0.4,29.85,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,20,66,61,84,220,9,0.4,29.86,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,21,66,61,84,220,6,0.4,29.87,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,22,66,61,84,170,6,0.4,29.87,SCT,0.00,NCDC
KLAX,9/22/2018 0:00:00,23,66,61,84,180,6,0.4,29.87,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,0,67,61,81,0,0,0.4,29.87,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,1,67,61,81,0,0,0.4,29.87,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,2,67,59,76,0,0,0.4,29.86,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,3,66,61,84,0,0,0.4,29.86,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,4,65,60,84,0,0,0.4,29.87,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,5,66,62,87,240,5,0.4,29.87,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,6,66,62,87,240,5,0.7,29.87,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,7,67,62,84,240,8,0.7,29.90,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,8,68,61,78,240,6,0.7,29.90,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,9,70,61,73,260,10,0.4,29.93,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,10,71,60,68,260,8,0.4,29.93,SCT,0.00,NCDC
KLAX,9/23/2018 0:00:00,11,72,61,68,250,8,0.1,29.92,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,12,72,61,68,260,10,0.1,29.89,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,13,72,60,66,250,13,0.1,29.87,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,14,71,60,68,250,14,0.1,29.85,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,15,70,60,71,260,14,0.1,29.82,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,16,69,60,73,260,13,0.1,29.81,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,17,68,60,76,260,11,0.1,29.80,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,18,67,60,78,250,8,0.1,29.81,FEW,0.00,NCDC
KLAX,9/23/2018 0:00:00,19,67,62,84,250,10,0.7,29.81,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,20,66,61,84,260,6,1,29.84,OVC,0.00,NCDC
KLAX,9/23/2018 0:00:00,21,66,61,84,240,6,0.7,29.85,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,22,66,61,84,270,6,0.8,29.85,BKN,0.00,NCDC
KLAX,9/23/2018 0:00:00,23,66,60,81,260,6,0.9,29.86,BKN,0.00,NCDC
KLAX,9/24/2018 0:00:00,0,66,60,81,250,6,1,29.85,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,1,65,60,84,230,3,1,29.85,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,2,65,60,84,210,3,0.7,29.85,BKN,0.00,NCDC
KLAX,9/24/2018 0:00:00,3,65,60,84,200,5,1,29.85,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,4,66,60,81,0,0,1,29.84,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,5,65,59,81,0,0,1,29.85,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,6,65,59,81,230,5,1,29.87,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,7,66,59,78,250,3,1,29.87,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,8,66,58,75,VR,7,1,29.89,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,9,67,58,73,290,3,1,29.90,OVC,0.00,NCDC
KLAX,9/24/2018 0:00:00,10,70,58,66,260,8,0.4,29.90,SCT,0.00,NCDC
KLAX,9/24/2018 0:00:00,11,70,58,66,230,7,0.4,29.89,SCT,0.00,NCDC
KLAX,9/24/2018 0:00:00,12,71,58,64,260,11,0.1,29.88,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,13,72,59,64,250,11,0.1,29.87,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,14,71,59,66,270,15,0.1,29.86,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,15,70,59,68,260,16,0.1,29.85,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,16,69,59,71,260,14,0.4,29.85,SCT,0.00,NCDC
KLAX,9/24/2018 0:00:00,17,67,59,76,270,15,0.7,29.85,BKN,0.00,NCDC
KLAX,9/24/2018 0:00:00,18,65,58,78,250,11,0.4,29.86,SCT,0.00,NCDC
KLAX,9/24/2018 0:00:00,19,64,58,81,260,7,0.1,29.87,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,20,64,58,81,240,6,0.1,29.87,FEW,0.00,NCDC
KLAX,9/24/2018 0:00:00,21,64,58,81,260,7,0.7,29.88,BKN,0.00,NCDC
KLAX,9/24/2018 0:00:00,22,65,58,78,240,7,0.8,29.88,BKN,0.00,NCDC
KLAX,9/24/2018 0:00:00,23,65,58,78,230,6,0.9,29.89,BKN,0.00,NCDC
KLAX,9/25/2018 0:00:00,0,65,58,78,VR,5,1,29.88,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,1,65,58,78,0,0,1,29.87,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,2,65,58,78,240,5,1,29.87,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,3,65,59,81,230,5,1,29.87,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,4,64,59,84,330,3,1,29.87,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,5,64,59,84,330,3,1,29.88,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,6,65,59,81,VR,3,1,29.90,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,7,64,59,84,260,7,1,29.93,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,8,65,59,81,270,6,1,29.94,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,9,65,59,81,240,5,1,29.95,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,10,67,59,76,200,5,1,29.95,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,11,67,59,76,230,6,1,29.95,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,12,68,59,73,280,9,1,29.95,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,13,69,59,71,290,11,0.7,29.93,BKN,0.00,NCDC
KLAX,9/25/2018 0:00:00,14,70,58,66,260,9,0.1,29.90,FEW,0.00,NCDC
KLAX,9/25/2018 0:00:00,15,69,58,68,260,10,0.1,29.89,FEW,0.00,NCDC
KLAX,9/25/2018 0:00:00,16,69,59,71,270,14,0.1,29.88,FEW,0.00,NCDC
KLAX,9/25/2018 0:00:00,17,68,60,76,250,13,0.4,29.88,SCT,0.00,NCDC
KLAX,9/25/2018 0:00:00,18,66,59,78,260,10,0.4,29.88,SCT,0.00,NCDC
KLAX,9/25/2018 0:00:00,19,66,60,81,270,11,1,29.90,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,20,65,60,84,270,9,1,29.93,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,21,64,59,84,280,11,1,29.93,OVC,0.00,NCDC
KLAX,9/25/2018 0:00:00,22,64,59,84,280,9,0.9,29.95,BKN,0.00,NCDC
KLAX,9/25/2018 0:00:00,23,64,59,84,260,8,0.8,29.95,BKN,0.00,NCDC
KLAX,9/26/2018 0:00:00,0,64,59,84,270,7,0.7,29.94,BKN,0.00,NCDC
KLAX,9/26/2018 0:00:00,1,64,60,87,260,7,0.7,29.94,BKN,0.00,NCDC
KLAX,9/26/2018 0:00:00,2,64,60,87,270,5,1,29.93,OVC,0.00,NCDC
KLAX,9/26/2018 0:00:00,3,64,60,87,270,3,1,29.93,OVC,0.00,NCDC
KLAX,9/26/2018 0:00:00,4,63,60,90,0,0,1,29.94,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,5,64,60,87,160,5,1,29.95,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,6,64,60,87,0,0,1,29.95,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,7,65,60,84,0,0,1,29.96,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,8,66,60,81,250,6,1,29.97,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,9,68,61,78,280,7,0.4,29.98,BR,0.00,NCDC
KLAX,9/26/2018 0:00:00,10,70,61,73,250,9,0.1,29.97,FEW,0.00,NCDC
KLAX,9/26/2018 0:00:00,11,70,61,73,270,9,0.4,29.96,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,12,70,61,73,260,11,0.4,29.95,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,13,70,61,73,250,14,0.7,29.95,BKN,0.00,NCDC
KLAX,9/26/2018 0:00:00,14,70,61,73,250,14,0.4,29.92,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,15,69,61,76,250,15,0.4,29.90,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,16,69,61,76,250,15,0.4,29.90,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,17,68,61,78,260,13,0.4,29.89,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,18,66,61,84,240,10,0.1,29.90,FEW,0.00,NCDC
KLAX,9/26/2018 0:00:00,19,66,62,87,240,9,1,29.92,OVC,0.00,NCDC
KLAX,9/26/2018 0:00:00,20,67,62,84,250,7,1,29.95,OVC,0.00,NCDC
KLAX,9/26/2018 0:00:00,21,66,62,87,250,5,0.1,29.95,FEW,0.00,NCDC
KLAX,9/26/2018 0:00:00,22,66,62,87,250,0,0.4,29.95,SCT,0.00,NCDC
KLAX,9/26/2018 0:00:00,23,66,62,87,340,3,0.7,29.95,BKN,0.00,NCDC
KLAX,9/27/2018 0:00:00,0,66,61,84,360,3,1,29.94,OVC,0.00,NCDC
KLAX,9/27/2018 0:00:00,1,66,61,84,360,5,0.4,29.93,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,2,65,61,87,320,3,0.4,29.92,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,3,65,61,87,270,6,0.1,29.90,FEW,0.00,NCDC
KLAX,9/27/2018 0:00:00,4,65,62,90,290,6,0.1,29.90,FEW,0.00,NCDC
KLAX,9/27/2018 0:00:00,5,65,62,90,320,3,0.7,29.90,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,6,66,62,87,290,7,1,29.92,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,7,66,62,87,350,6,0.7,29.92,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,8,68,63,84,230,6,0.7,29.93,HZ,0.00,NCDC
KLAX,9/27/2018 0:00:00,9,70,62,76,260,10,0.4,29.93,HZ,0.00,NCDC
KLAX,9/27/2018 0:00:00,10,69,62,78,270,11,0.7,29.93,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,11,68,62,81,260,7,1,29.92,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,12,70,62,76,260,13,0.7,29.89,BR,0.00,NCDC
KLAX,9/27/2018 0:00:00,13,69,62,78,270,10,1,29.87,HZ,0.00,NCDC
KLAX,9/27/2018 0:00:00,14,70,62,76,250,11,0.7,29.85,BKN,0.00,NCDC
KLAX,9/27/2018 0:00:00,15,69,62,78,270,14,0.4,29.84,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,16,68,62,81,270,13,1,29.82,OVC,0.00,NCDC
KLAX,9/27/2018 0:00:00,17,65,61,87,240,9,1,29.82,OVC,0.00,NCDC
KLAX,9/27/2018 0:00:00,18,65,61,87,240,7,0.4,29.82,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,19,65,61,87,240,9,0.1,29.84,FEW,0.00,NCDC
KLAX,9/27/2018 0:00:00,20,66,62,87,270,8,0.7,29.85,BKN,0.00,NCDC
KLAX,9/27/2018 0:00:00,21,66,62,87,270,8,0.4,29.86,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,22,65,61,87,240,5,0.5,29.86,SCT,0.00,NCDC
KLAX,9/27/2018 0:00:00,23,65,62,90,220,3,0.6,29.87,SCT,0.00,NCDC
KLAX,9/28/2018 0:00:00,0,66,62,87,210,3,0.7,29.87,BKN,0.00,NCDC
KLAX,9/28/2018 0:00:00,1,66,62,87,160,5,1,29.87,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,2,65,62,90,0,0,1,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,3,65,62,90,60,3,1,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,4,66,62,87,0,0,1,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,5,66,62,87,30,3,1,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,6,66,63,90,80,5,1,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,7,66,63,90,30,5,1,29.88,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,8,67,63,87,120,5,1,29.88,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,9,68,63,84,VR,5,1,29.89,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,10,70,63,79,240,7,1,29.89,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,11,70,63,79,VR,6,0.7,29.88,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,12,72,63,73,270,8,0.7,29.87,BR,0.00,NCDC
KLAX,9/28/2018 0:00:00,13,73,63,71,240,9,0.7,29.86,HZ,0.00,NCDC
KLAX,9/28/2018 0:00:00,14,72,63,73,VR,7,0.4,29.85,SCT,0.00,NCDC
KLAX,9/28/2018 0:00:00,15,70,63,79,270,13,0.7,29.85,BKN,0.00,NCDC
KLAX,9/28/2018 0:00:00,16,68,62,81,270,13,0.7,29.85,BKN,0.00,NCDC
KLAX,9/28/2018 0:00:00,17,67,61,81,260,9,1,29.84,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,18,66,61,84,270,9,1,29.85,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,19,66,62,87,280,7,1,29.85,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,20,67,61,81,240,3,1,29.86,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,21,67,61,81,240,7,1,29.87,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,22,67,61,81,240,0,1,29.87,OVC,0.00,NCDC
KLAX,9/28/2018 0:00:00,23,67,61,81,240,6,1,29.87,OVC,0.00,NCDC
KLAX,9/29/2018 0:00:00,0,66,60,81,VR,3,1,29.87,OVC,0.00,NCDC
KLAX,9/29/2018 0:00:00,1,67,60,78,150,6,1,29.87,OVC,0.00,NCDC
KLAX,9/29/2018 0:00:00,2,67,59,76,110,7,1,29.88,OVC,0.00,NCDC
KLAX,9/29/2018 0:00:00,3,67,59,76,110,6,0.7,29.88,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,4,66,59,78,190,5,0.7,29.88,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,5,66,59,78,150,3,0.7,29.88,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,6,67,58,73,190,7,0.7,29.89,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,7,67,57,70,170,5,0.7,29.90,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,8,69,56,63,VR,6,0.7,29.92,BKN,0.00,NCDC
KLAX,9/29/2018 0:00:00,9,70,57,63,0,0,0.4,29.93,SCT,0.00,NCDC
KLAX,9/29/2018 0:00:00,10,71,57,61,0,0,0.1,29.93,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,11,75,56,52,260,7,0.1,29.92,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,12,72,58,61,280,11,0.1,29.89,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,13,72,58,61,270,13,0.1,29.88,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,14,70,58,66,250,14,0.1,29.87,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,15,70,58,66,240,13,0.1,29.87,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,16,69,59,71,250,10,0.1,29.86,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,17,68,59,73,260,10,0.1,29.85,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,18,67,59,76,270,11,0.1,29.85,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,19,66,60,81,260,11,0.1,29.86,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,20,66,60,81,240,8,0.1,29.87,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,21,66,61,84,240,6,0.1,29.87,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,22,65,61,87,260,5,0.2,29.87,FEW,0.00,NCDC
KLAX,9/29/2018 0:00:00,23,65,60,84,260,6,0.3,29.87,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,0,64,60,87,270,8,0.4,29.88,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,1,65,59,81,290,5,0.1,29.88,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,2,64,59,84,320,5,0.1,29.87,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,3,64,59,84,330,5,0.1,29.87,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,4,63,59,87,0,0,0,29.87,CLR,0.00,NCDC
KLAX,9/30/2018 0:00:00,5,63,59,87,0,0,0,29.86,CLR,0.00,NCDC
KLAX,9/30/2018 0:00:00,6,63,59,87,0,0,0.1,29.87,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,7,65,60,84,220,3,0.1,29.87,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,8,68,60,76,240,5,0.1,29.88,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,9,70,59,68,240,5,0.1,29.88,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,10,72,60,66,250,7,0.1,29.87,FEW,0.00,NCDC
KLAX,9/30/2018 0:00:00,11,73,61,66,280,8,0.4,29.87,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,12,76,61,60,270,10,0.4,29.86,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,13,74,62,66,260,13,0.4,29.85,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,14,74,60,62,260,11,0.4,29.82,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,15,73,60,64,260,13,0.4,29.82,SCT,0.00,NCDC
KLAX,9/30/2018 0:00:00,16,71,61,71,250,13,0.7,29.82,BKN,0.00,NCDC
KLAX,9/30/2018 0:00:00,17,69,62,78,260,10,0.7,29.85,BKN,0.00,NWS
KLAX,9/30/2018 0:00:00,18,69,61,75,260,7,0.7,29.84,BKN,0.00,NWS
KLAX,9/30/2018 0:00:00,19,69,61,75,240,8,0.4,29.85,SCT,0.00,NWS
KLAX,9/30/2018 0:00:00,20,68,62,81,270,10,0.4,29.86,SCT,0.00,NWS
KLAX,9/30/2018 0:00:00,21,67,63,87,250,5,0.4,29.87,SCT,0.00,NWS
KLAX,9/30/2018 0:00:00,22,67,62,84,250,5,0.3,29.87,SCT,0.00,Filled
KLAX,9/30/2018 0:00:00,23,68,61,78,250,6,0.2,29.87,FEW,0.00,Filled
KLAX,10/1/2018 0:00:00,0,68,60,76,VR,6,0.1,29.87,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,1,67,60,78,160,3,0.1,29.86,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,2,67,59,76,0,0,0.1,29.85,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,3,67,60,78,0,0,0.4,29.84,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,4,68,60,76,VR,3,0.4,29.85,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,5,68,61,78,0,0,0.7,29.85,BKN,0.00,NCDC
KLAX,10/1/2018 0:00:00,6,69,60,73,0,0,0.7,29.85,BKN,0.00,NCDC
KLAX,10/1/2018 0:00:00,7,71,61,71,340,3,0.4,29.84,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,8,77,58,52,0,0,0.4,29.85,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,9,80,57,45,270,5,0.4,29.84,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,10,76,58,54,260,11,0.4,29.84,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,11,78,54,44,280,14,0.1,29.84,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,12,79,55,44,270,10,0.1,29.80,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,13,83,52,34,260,13,0.4,29.78,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,14,82,50,33,260,16,0.4,29.77,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,15,78,57,49,260,17,0.4,29.76,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,16,79,52,39,270,16,0.4,29.75,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,17,78,51,39,250,10,0.7,29.73,BKN,0.00,NCDC
KLAX,10/1/2018 0:00:00,18,73,55,53,260,17,0.4,29.76,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,19,72,57,59,220,6,0.4,29.76,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,20,72,57,59,230,8,0.1,29.77,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,21,72,56,57,250,5,0.1,29.77,FEW,0.00,NCDC
KLAX,10/1/2018 0:00:00,22,71,57,61,250,5,0.3,29.77,SCT,0.00,NCDC
KLAX,10/1/2018 0:00:00,23,70,61,73,190,6,0.5,29.78,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,0,70,62,76,250,8,0.7,29.78,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,1,68,63,84,230,9,0.7,29.78,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,2,68,63,84,250,8,0.7,29.77,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,3,67,63,87,230,7,0.7,29.77,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,4,68,63,84,260,7,0.7,29.78,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,5,68,64,87,260,5,0.7,29.79,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,6,67,63,87,250,5,0.7,29.79,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,7,68,63,84,260,8,0.7,29.81,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,8,68,61,78,250,13,0.7,29.84,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,9,71,62,73,250,7,0.7,29.86,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,10,73,59,62,260,10,0.7,29.87,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,11,74,61,64,240,9,0.7,29.87,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,12,74,60,62,260,10,0.7,29.87,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,13,75,59,58,270,8,0.7,29.86,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,14,73,62,68,260,14,0.7,29.86,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,15,70,62,76,260,18,0.4,29.87,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,16,69,62,78,250,11,0.4,29.87,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,17,68,62,81,240,9,0.4,29.88,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,18,68,62,81,270,9,0.7,29.88,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,19,69,61,76,310,5,0.4,29.89,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,20,68,61,78,240,6,0.4,29.92,SCT,0.00,NCDC
KLAX,10/2/2018 0:00:00,21,68,61,78,220,5,0.7,29.92,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,22,69,60,73,220,0,0.7,29.93,BKN,0.00,NCDC
KLAX,10/2/2018 0:00:00,23,69,60,73,220,0,0.7,29.93,BKN,0.00,NCDC
KLAX,10/3/2018 0:00:00,0,70,58,66,VR,5,0.7,29.93,BKN,0.00,NCDC
KLAX,10/3/2018 0:00:00,1,69,57,66,320,7,0.7,29.93,BKN,0.00,NCDC
KLAX,10/3/2018 0:00:00,2,69,58,68,0,0,0.7,29.92,BKN,0.00,NCDC
